C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_00_356.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_00_356.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_00_356.jpg,0,0,0,7.79E-05
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_00_495.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_00_495.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_00_495.jpg,0,0.402639,0,0.6236295
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_00_608.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_00_608.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_00_608.jpg,0,0.5174379,0,1.461401
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_00_708.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_00_708.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_00_708.jpg,0,0.2266599,0,1.712974
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_00_825.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_00_825.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_00_825.jpg,0,0,0,1.747924
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_00_928.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_00_928.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_00_928.jpg,0,0,0,1.730394
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_01_083.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_01_083.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_01_083.jpg,0,0.4627275,0,2.580856
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_01_184.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_01_184.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_01_184.jpg,0,0.5253315,0,3.285372
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_01_286.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_01_286.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_01_286.jpg,0,0.208497,0,3.522333
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_01_560.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_01_560.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_01_560.jpg,-0.8201414,0,0,3.232746
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_01_662.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_01_662.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_01_662.jpg,-0.5215065,0,0,3.213471
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_01_764.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_01_764.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_01_764.jpg,-0.2148687,0,0,3.189086
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_01_865.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_01_865.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_01_865.jpg,0,0,0,3.154899
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_01_966.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_01_966.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_01_966.jpg,0,0,0,3.123149
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_02_067.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_02_067.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_02_067.jpg,0,0,0,3.091817
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_02_197.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_02_197.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_02_197.jpg,-0.3911268,0,0,3.014413
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_02_383.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_02_383.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_02_383.jpg,0,0.5566803,0,4.142091
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_02_486.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_02_486.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_02_486.jpg,0,0.8520651,0,4.9793
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_02_756.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_02_756.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_02_756.jpg,0,1,0,7.954982
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_02_858.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_02_858.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_02_858.jpg,-0.117999,1,0,9.303276
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_02_988.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_02_988.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_02_988.jpg,0,0.6070279,0,10.10265
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_03_092.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_03_092.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_03_092.jpg,0,0.3279775,0,10.55738
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_03_195.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_03_195.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_03_195.jpg,0,0.03753757,0,10.63727
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_03_298.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_03_298.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_03_298.jpg,0,0,0,10.51256
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_03_404.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_03_404.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_03_404.jpg,-0.1401078,0,0,10.40233
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_03_505.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_03_505.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_03_505.jpg,-0.3696408,0,0,10.24391
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_03_647.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_03_647.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_03_647.jpg,0,0,0,10.08302
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_03_748.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_03_748.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_03_748.jpg,-0.2811408,0,0,9.963195
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_03_859.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_03_859.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_03_859.jpg,0,0,0,9.843195
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_03_965.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_03_965.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_03_965.jpg,0,0,0,9.742718
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_04_067.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_04_067.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_04_067.jpg,-0.0424125,0,0,9.643765
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_04_209.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_04_209.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_04_209.jpg,-0.4883901,0,0,9.361565
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_04_311.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_04_311.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_04_311.jpg,-0.7801182,0,0,9.18792
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_04_414.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_04_414.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_04_414.jpg,-0.5204304,0,0,9.105289
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_04_515.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_04_515.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_04_515.jpg,-0.2235942,0,0,9.028889
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_04_615.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_04_615.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_04_615.jpg,0,0,0,8.923515
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_04_722.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_04_722.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_04_722.jpg,0,0,0,8.813919
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_04_826.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_04_826.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_04_826.jpg,-0.292587,0,0,8.702997
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_04_929.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_04_929.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_04_929.jpg,-0.5880204,0,0,8.538187
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_05_032.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_05_032.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_05_032.jpg,-0.3100223,0,0,8.455292
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_05_133.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_05_133.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_05_133.jpg,-0.01586001,0,0,8.364055
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_05_238.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_05_238.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_05_238.jpg,-0.1763085,0,0,8.255379
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_05_340.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_05_340.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_05_340.jpg,-0.4779141,0,0,8.084731
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_05_464.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_05_464.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_05_464.jpg,-0.8515838,0,0,7.875774
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_05_586.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_05_586.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_05_586.jpg,-0.4811499,0,0,7.803351
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_05_698.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_05_698.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_05_698.jpg,-0.1496157,0,0,7.734107
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_05_799.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_05_799.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_05_799.jpg,0,0.3072024,0,7.973007
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_05_901.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_05_901.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_05_901.jpg,-0.04981409,0.6134148,0,8.555013
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_06_004.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_06_004.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_06_004.jpg,-0.3401745,0.9037752,0,9.377459
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_06_104.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_06_104.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_06_104.jpg,-0.03471811,1,0,10.48133
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_06_207.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_06_207.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_06_207.jpg,0,1,0,11.67772
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_06_310.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_06_310.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_06_310.jpg,-0.2667135,1,0,12.62781
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_06_413.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_06_413.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_06_413.jpg,-0.03285059,1,0,13.80139
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_06_518.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_06_518.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_06_518.jpg,0,1,0,15.08147
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_06_618.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_06_618.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_06_618.jpg,0,1,0,16.03289
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_06_721.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_06_721.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_06_721.jpg,0,1,0,17.13151
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_06_825.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_06_825.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_06_825.jpg,0,1,0,18.14837
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_06_927.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_06_927.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_06_927.jpg,-0.1870812,1,0,19.16927
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_07_264.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_07_264.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_07_264.jpg,-1,1,0,21.23936
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_07_376.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_07_376.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_07_376.jpg,-0.9541895,1,0,22.10919
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_07_480.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_07_480.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_07_480.jpg,-0.5942292,0.8307375,0,23.30834
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_07_581.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_07_581.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_07_581.jpg,-0.2899568,0.5264653,0,23.97238
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_07_687.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_07_687.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_07_687.jpg,0,0.2268784,0,24.12433
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_07_963.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_07_963.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_07_963.jpg,0.8194542,0,0,21.74977
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_08_061.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_08_061.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_08_061.jpg,1,0,0,21.55258
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_08_162.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_08_162.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_08_162.jpg,0.9630358,0,0,20.59728
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_08_372.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_08_372.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_08_372.jpg,1,0,0,20.00357
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_08_474.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_08_474.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_08_474.jpg,1,0,0,20.0647
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_08_576.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_08_576.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_08_576.jpg,0.6942378,0,0,19.78369
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_08_732.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_08_732.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_08_732.jpg,0.1787558,0,0,19.21523
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_08_833.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_08_833.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_08_833.jpg,-0.0593292,0,0,19.46644
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_08_985.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_08_985.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_08_985.jpg,0,0,0,19.19114
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_09_086.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_09_086.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_09_086.jpg,0,0,0,18.53056
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_09_187.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_09_187.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_09_187.jpg,-0.2835582,0,0,18.77836
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_09_290.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_09_290.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_09_290.jpg,-0.5742459,0,0,18.00739
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_09_398.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_09_398.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_09_398.jpg,-0.9020912,0,0,17.96757
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_09_505.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_09_505.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_09_505.jpg,-0.6102917,0,0,17.70489
C:\Users\nites\Downloads\simulator-windows-64\IMG\center_2021_01_15_00_18_09_608.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\left_2021_01_15_00_18_09_608.jpg, C:\Users\nites\Downloads\simulator-windows-64\IMG\right_2021_01_15_00_18_09_608.jpg,-0.3162197,0,0,17.07409
